Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,95,F1_Tego_74.0_0.5,constrained_cy,550.829117389806,0.01,99.99999744649254,0.47724522110413925,2.0,4.090587901930124,0.9671620517548066,16.73290938341709
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,96,F1_Tego_77.0_0.25,constrained_cy,1333.7940873891716,0.01,99.99999192099999,0.459455261456859,2.0,6.591050538537877,0.9817345305124556,43.44194720156043
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,97,F1_Tego_72.0_0.0,constrained_cy,219.88518864308517,0.01,99.99999992007376,0.5378138742349423,2.0,1.7846282049208333,0.9743226662655514,3.1848978297989556
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,98,F1_Triton_72.0_0.0,constrained_cy,337.80852157075236,0.01,99.99998588095374,0.5012532578787816,2.0,3.1168506516523284,0.9595339930370395,9.714757984705544
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,99,F1_Tego_69.0_0.5,constrained_cy,3.1219164770919012,0.01,0.3283802276660873,0.8244520634128659,2.0,1.0309999746218372e-12,1.0,1.062960947670229e-24
Tego,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,100,F1_Tego_72.0_0.25,constrained_cy,14.725334418875354,0.01,1.717781473634813,0.7321618370724341,2.0,2.3498992183808826e-15,1.0,5.5220263365470826e-30
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,101,F1_Hypermer_77.0_0.0,constrained_cy,1480.4934634928586,0.01,99.99981527307823,0.43418468173248387,2.0,3.5212226079518407,0.9942323921026931,12.399008654751162
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,102,F1_Triton_74.0_0.25,constrained_cy,197.47170742492378,0.01,99.99697072581206,0.6105390544945059,2.0,0.37390769388864253,0.9989876125112168,0.1398069635491228
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,103,F1_Triton_72.0_0.5,constrained_cy,34.15995531413123,0.01,98.52057732210721,0.7385004946125288,2.0,0.00174090164208442,0.999999658953642,3.0307385274122295e-06
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,104,F1_Hypermer_77.0_0.25,constrained_cy,463.4045317506284,0.01,99.98733661476234,0.5831425251752831,2.0,1.7044214444424282,0.9955805941749399,2.905052460275213
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,105,F1_Hypermer_74.0_0.25,constrained_cy,54.48231922707219,0.01,99.99999772369551,0.7285233014340905,2.0,0.15242263129325875,0.9989445602895791,0.0232326585303607
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,106,F1_Hypermer_72.0_0.5,constrained_cy,37.908153249039636,0.01,99.99999999062766,0.6802508522992613,2.0,0.4459358157444164,0.9788743550370474,0.19885875176363807
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,107,F1_Triton_69.0_0.0,constrained_cy,9.793244590220976,0.01,99.99472664596217,0.7977785183283079,2.0,0.030922603416735285,0.9989924871127376,0.0009562074020686888
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,108,F1_Tego_77.0_0.0,constrained_cy,1577.9604503017981,0.01,99.98979330764963,0.4625550290385282,2.0,1.7091960933401307,0.9989767238216392,2.9213512854891643
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,109,F1_Triton_74.0_0.5,constrained_cy,275.15610011981875,0.01,99.99901656346738,0.5624265092527532,2.0,1.871632075265377,0.9840350355120187,3.503006625162182
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,110,F1_Hypermer_74.0_0.5,constrained_cy,115.77231149726553,0.01,99.9491461666694,0.6371164854680188,2.0,0.7385945934524982,0.991223770655642,0.5455219734772611
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,111,F1_Triton_69.0_0.5,constrained_cy,7317.360379301795,0.01,99.99733544663744,0.08199670536471267,2.0,1.776699949308283,0.9986674978705921,3.1566627098720548
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,112,F1_Tego_72.0_0.0,constrained_cy,51.673066815263866,0.01,99.98862452331907,0.6938097081860494,2.0,0.5319112304799588,0.9845775418959049,0.28292955711070383
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,113,F1_Hypermer_74.0_0.0,constrained_cy,198.81810660116724,0.01,99.97432330495506,0.6024298252034459,2.0,0.9365358663064639,0.9937994832874771,0.8770994288783988
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,114,F1_Triton_72.0_0.0,constrained_cy,80.29888805677909,0.01,99.99989507835203,0.6501067452388037,2.0,0.6157135342884735,0.9885695641416389,0.3791031563060033
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,115,F1_Tego_77.0_0.25,constrained_cy,1431.326536617292,0.01,99.99356650475231,0.4671926724189854,2.0,2.4531842881894135,0.9975990496735256,6.018113151819399
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,116,F1_Hypermer_77.0_0.0,constrained_cy,2263.0992282486795,0.01,99.99999549018328,0.4166900676467375,2.0,5.486903245188389,0.9931670623267742,30.106107222058867
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,117,F1_Triton_77.0_0.25,constrained_cy,2399.3826490246993,0.01,99.99999999999828,0.4111461922038711,2.0,5.049220876089885,0.9945294171432447,25.494631455541903
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,118,F1_Triton_72.0_0.25,constrained_cy,49.85725307619786,0.01,99.99810105945645,0.6922183923971245,2.0,0.4647260203135166,0.9870523108101131,0.21597027395643908
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,119,F1_Triton_72.0_0.25,constrained_cy,42.98569860243317,0.01,99.99074883961113,0.7212662493543001,2.0,0.1299800714903071,0.998723184504474,0.016894818984625345
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,120,F1_Hypermer_77.0_0.25,constrained_cy,402.340760299823,0.01,99.9986437109378,0.5913599930344241,2.0,2.152356006806503,0.9915250566247334,4.632636380036036
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,121,F1_Triton_74.0_0.25,constrained_cy,718.9195101698616,0.01,99.99035698012364,0.46705255698703396,2.0,3.622377339347289,0.9820814087926982,13.121617588616745
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,122,F1_Hypermer_72.0_0.5,constrained_cy,69.00069702754209,0.01,99.99565442731202,0.6496352273809016,2.0,0.4443562671978802,0.9917235185358665,0.19745249219803387
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,123,F1_Hypermer_72.0_0.25,constrained_cy,83.73633846755034,0.01,99.99970139470649,0.6341737883243721,2.0,0.6840092376690103,0.9858681198270338,0.46786863721654065
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,124,F1_Hypermer_69.0_0.5,constrained_cy,25.79720259760308,0.01,99.99245278214666,0.6927304660943691,2.0,0.15793257199630517,0.9941458887402268,0.024942697297368113
Tego,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,125,F1_Tego_69.0_0.0,constrained_cy,90.11936458093366,0.01,99.99988522207022,0.5731311675886552,2.0,1.3182706872273149,0.944166409079756,1.7378376048027773
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,126,F1_Tego_69.0_0.5,constrained_cy,2.5350405553323263,0.01,0.30237229761487144,0.8171100106891097,2.0,8.693389422394974e-12,1.0,7.557501964940883e-23
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,127,F1_Triton_72.0_0.5,constrained_cy,39.56539769831584,0.01,99.97505807685937,0.710164032034667,2.0,0.30248530088094644,0.9918711258236241,0.09149735724903668
Tego,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,128,F1_Tego_74.0_0.0,constrained_cy,236.8612114743196,0.01,99.99999926547945,0.5851964417302489,2.0,1.1302465790327738,0.9928685654527559,1.2774573294152882
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,129,F1_Hypermer_74.0_0.25,constrained_cy,91.58336669205687,0.01,99.99999628372495,0.669843775638414,2.0,0.7398710694480736,0.9887742280544851,0.5474091994062361
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,130,F1_Hypermer_69.0_0.0,constrained_cy,3.9699945903434677,0.01,0.8696232521195245,0.8045319196007511,2.0,2.7995988625014395e-11,1.0,7.837753790919354e-22
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,131,F1_Tego_69.0_0.25,constrained_cy,5.493012967560836,0.01,0.4662871562188505,0.6844048024825544,2.0,7.010622961573824e-10,1.0,4.914883430934613e-19
Triton,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,132,F1_Triton_77.0_0.0,constrained_cy,2291.1250873355816,0.01,99.97598349573737,0.42298580794648943,2.0,3.938419235324434,0.9965978982430594,15.5111460731735
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,133,F1_Triton_77.0_0.5,constrained_cy,1581.6765464914338,0.01,99.99998691749236,0.4606252287868966,2.0,0.606120545277251,0.9998656017294345,0.36738211540719207
Triton,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,134,F1_Triton_74.0_0.0,constrained_cy,237.7926582814867,0.01,99.96136955703531,0.5731876394544695,2.0,1.5229534244417515,0.9866743149099411,2.3193871330188576
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,135,F1_Tego_74.0_0.5,constrained_cy,1034.6257900050155,0.01,99.99999954118454,0.420074293372433,2.0,4.819160462189072,0.9782270961558918,23.22430756032639
